counter;destination;nb_cars;nb_trucks;hour;minute
OD3;OD2;;0,6;11;45
OD3;OD4;;4;11;45
OD3;OD10;;3;11;45
OD4;OD1;;1;11;45
OD4;OD2;;3;11;45
OD4;OD3;;1;11;45
OD4;OD9;;2;11;45
OD4;OD10;;6;11;45
OD5;OD3;;0,4;11;45
OD5;OD9;;0,3;11;45
OD5;OD10;;0,3;11;45
OD9;OD2;;1,26;11;45
OD10;OD2;;1,11;11;45
OD10;OD3;;4;11;45
OD10;OD4;;4;11;45
OD1;OD3;1;;12;0
OD1;OD4;4;;12;0
OD1;OD9;4;;12;0
OD1;OD10;4;;12;0
OD3;OD1;3;;12;0
OD3;OD4;44;;12;0
OD3;OD5;0,4;;12;0
OD3;OD6;0,8;;12;0
OD3;OD8;0,4;;12;0
OD3;OD10;124;;12;0
OD4;OD1;4;;12;0
OD4;OD3;55;;12;0
OD4;OD5;0,5;;12;0
OD4;OD6;0,5;;12;0
OD4;OD9;8;;12;0
OD4;OD10;62;;12;0
OD5;OD3;1,2;;12;0
OD5;OD4;1,5;;12;0
OD5;OD9;0,9;;12;0
OD5;OD10;0,9;;12;0
OD6;OD4;1;;12;0
OD7;OD3;1,5;;12;0
OD7;OD9;0,6;;12;0
OD7;OD10;0,9;;12;0
OD8;OD4;0,6;;12;0
OD9;OD1;3;;12;0
OD9;OD4;15;;12;0
OD9;OD5;0,3;;12;0
OD9;OD6;0,6;;12;0
OD9;OD8;0,4;;12;0
OD9;OD10;54;;12;0
OD10;OD1;6;;12;0
OD10;OD3;65;;12;0
OD10;OD4;45;;12;0
OD10;OD5;0,3;;12;0
OD10;OD6;0,6;;12;0
OD10;OD8;0,2;;12;0
OD1;OD3;;8;12;0
OD1;OD4;;30;12;0
OD1;OD5;;0,3;12;0
OD1;OD9;;7;12;0
OD1;OD10;;19;12;0
OD2;OD3;;3,55;12;0
OD2;OD4;;6;12;0
OD2;OD5;;0,15;12;0
OD3;OD1;;4;12;0
OD3;OD4;;15;12;0
OD3;OD5;;1,2;12;0
OD3;OD6;;1,2;12;0
OD3;OD8;;1,2;12;0
OD3;OD10;;13;12;0
OD4;OD1;;32;12;0
OD4;OD3;;10;12;0
OD4;OD5;;0,55;12;0
OD4;OD9;;20;12;0
OD4;OD10;;49;12;0
OD5;OD1;;1;12;0
OD5;OD3;;0,8;12;0
OD5;OD4;;1;12;0
OD5;OD9;;0,6;12;0
OD5;OD10;;0,6;12;0
OD6;OD1;;1;12;0
OD6;OD4;;1;12;0
OD7;OD3;;1;12;0
OD7;OD9;;0,4;12;0
OD7;OD10;;0,6;12;0
OD8;OD1;;0,25;12;0
OD8;OD2;;0,15;12;0
OD8;OD4;;1;12;0
OD9;OD1;;10;12;0
OD9;OD4;;16;12;0
OD9;OD5;;0,9;12;0
OD9;OD6;;0,9;12;0
OD9;OD8;;1,2;12;0
OD9;OD10;;15;12;0
OD10;OD1;;18;12;0
OD10;OD3;;6;12;0
OD10;OD4;;58;12;0
OD10;OD5;;0,9;12;0
OD10;OD6;;0,9;12;0
OD10;OD8;;0,6;12;0
OD1;OD10;;1;12;0
OD2;OD3;;1;12;0
OD3;OD2;;0,6;12;0
OD3;OD4;;5;12;0
OD3;OD5;;0,4;12;0
OD3;OD6;;0,4;12;0
OD3;OD10;;6;12;0
OD4;OD2;;4;12;0
OD4;OD3;;1;12;0
OD4;OD9;;1;12;0
OD4;OD10;;5;12;0
OD6;OD1;;0,3;12;0
OD6;OD2;;0,2;12;0
OD6;OD4;;0,5;12;0
OD7;OD3;;0,5;12;0
OD7;OD9;;0,2;12;0
OD7;OD10;;0,3;12;0
OD9;OD1;;1;12;0
OD9;OD4;;1;12;0
OD9;OD5;;0,3;12;0
OD9;OD6;;0,3;12;0
OD9;OD10;;4;12;0
OD10;OD1;;1;12;0
OD10;OD2;;1;12;0
OD10;OD3;;7;12;0
OD10;OD4;;6;12;0
OD10;OD5;;0,3;12;0
OD10;OD6;;0,3;12;0
OD1;OD3;2;;12;15
OD1;OD4;11;;12;15
OD1;OD5;0,3;;12;15
OD1;OD9;4;;12;15
OD1;OD10;5;;12;15
OD2;OD3;2,55;;12;15
OD2;OD5;0,15;;12;15
OD3;OD1;5;;12;15
OD3;OD4;38;;12;15
OD3;OD5;2;;12;15
OD3;OD6;1,6;;12;15
OD3;OD10;158;;12;15
OD4;OD1;9;;12;15
OD4;OD3;33;;12;15
OD4;OD9;13;;12;15
OD4;OD10;95;;12;15
OD5;OD3;1,2;;12;15
OD5;OD4;0,4;;12;15
OD5;OD9;0,9;;12;15
OD5;OD10;0,9;;12;15
OD7;OD3;0,5;;12;15
OD7;OD9;0,2;;12;15
OD7;OD10;0,3;;12;15
OD9;OD1;4;;12;15
OD9;OD4;14;;12;15
OD9;OD5;1,5;;12;15
OD9;OD6;1,2;;12;15
OD9;OD10;35;;12;15
OD10;OD1;3;;12;15
OD10;OD3;101;;12;15
OD10;OD4;52;;12;15
OD10;OD5;1,5;;12;15
OD10;OD6;1,2;;12;15
OD1;OD3;;3;12;15
OD1;OD4;;21;12;15
OD1;OD5;;0,6;12;15
OD1;OD6;;0,4;12;15
OD1;OD9;;12;12;15
OD1;OD10;;16;12;15
OD2;OD3;;1;12;15
OD2;OD4;;9;12;15
OD2;OD5;;0,3;12;15
OD2;OD6;;0,2;12;15
OD3;OD1;;4;12;15
OD3;OD4;;19;12;15
OD3;OD5;;1,2;12;15
OD3;OD6;;2,4;12;15
OD3;OD8;;0,4;12;15
OD3;OD10;;12;12;15
OD4;OD1;;20;12;15
OD4;OD2;;5;12;15
OD4;OD3;;16;12;15
OD4;OD5;;1;12;15
OD4;OD6;;2;12;15
OD4;OD9;;16;12;15
OD4;OD10;;48;12;15
OD5;OD3;;1,6;12;15
OD5;OD4;;0,9;12;15
OD5;OD9;;1,2;12;15
OD5;OD10;;1,2;12;15
OD6;OD1;;0,6;12;15
OD6;OD2;;0,4;12;15
OD6;OD4;;1;12;15
OD7;OD3;;4;12;15
OD7;OD9;;1,6;12;15
OD7;OD10;;2,4;12;15
OD8;OD1;;0,25;12;15
OD8;OD2;;0,15;12;15
OD8;OD4;;1;12;15
OD9;OD1;;5;12;15
OD9;OD4;;15;12;15
OD9;OD5;;0,9;12;15
OD9;OD6;;1,8;12;15
OD9;OD8;;0,4;12;15
OD9;OD10;;20;12;15
OD10;OD1;;25;12;15
OD10;OD3;;8;12;15
OD10;OD4;;59;12;15
OD10;OD5;;0,9;12;15
OD10;OD6;;1,8;12;15
OD10;OD8;;0,2;12;15
OD1;OD5;;0,6;12;15
OD2;OD3;;1,1;12;15
OD2;OD5;;0,3;12;15
OD3;OD1;;1;12;15
OD3;OD2;;0,6;12;15
OD3;OD4;;7;12;15
OD3;OD10;;4;12;15
OD4;OD1;;3;12;15
OD4;OD2;;1;12;15
OD4;OD3;;2;12;15
OD4;OD5;;1,1;12;15
OD4;OD9;;1;12;15
OD4;OD10;;1;12;15
OD5;OD3;;1,2;12;15
OD5;OD9;;0,9;12;15
OD5;OD10;;0,9;12;15
OD6;OD1;;0,3;12;15
OD6;OD2;;0,2;12;15
OD6;OD4;;0,5;12;15
OD6;OD5;;1;12;15
OD9;OD2;;1;12;15
OD9;OD10;;3;12;15
OD10;OD1;;1;12;15
OD10;OD2;;1;12;15
OD10;OD3;;7;12;15
OD10;OD4;;6;12;15
OD1;OD3;3;;12;30
OD1;OD4;6;;12;30
OD1;OD9;6;;12;30
OD1;OD10;3;;12;30
OD3;OD1;3;;12;30
OD3;OD4;54;;12;30
OD3;OD5;1,6;;12;30
OD3;OD6;1,2;;12;30
OD3;OD8;0,4;;12;30
OD3;OD10;142;;12;30
OD4;OD1;10;;12;30
OD4;OD2;2;;12;30
OD4;OD3;44;;12;30
OD4;OD5;0,55;;12;30
OD4;OD9;17;;12;30
OD4;OD10;83;;12;30
OD5;OD3;1,6;;12;30
OD5;OD4;0,4;;12;30
OD5;OD9;1,2;;12;30
OD5;OD10;1,2;;12;30
OD6;OD4;1,5;;12;30
OD7;OD3;0,5;;12;30
OD7;OD9;0,2;;12;30
OD7;OD10;0,3;;12;30
OD8;OD4;0,6;;12;30
OD9;OD1;4;;12;30
OD9;OD4;6;;12;30
OD9;OD5;1,2;;12;30
OD9;OD6;0,9;;12;30
OD9;OD8;0,4;;12;30
OD9;OD10;59;;12;30
OD10;OD1;7;;12;30
OD10;OD3;100;;12;30
OD10;OD4;65;;12;30
OD10;OD5;1,2;;12;30
OD10;OD6;0,9;;12;30
OD10;OD8;0,2;;12;30
OD1;OD3;;2;12;30
OD1;OD4;;41;12;30
OD1;OD6;;0,2;12;30
OD1;OD9;;12;12;30
OD1;OD10;;15;12;30
OD2;OD3;;5;12;30
OD2;OD4;;2;12;30
OD2;OD6;;0,1;12;30
OD2;OD9;;2;12;30
OD2;OD10;;2;12;30
OD3;OD1;;4;12;30
OD3;OD4;;30;12;30
OD3;OD5;;0,8;12;30
OD3;OD6;;1,2;12;30
OD3;OD10;;17;12;30
OD4;OD1;;21;12;30
OD4;OD2;;6;12;30
OD4;OD3;;9;12;30
OD4;OD5;;1;12;30
OD4;OD9;;19;12;30
OD4;OD10;;50;12;30
OD5;OD1;;0,8;12;30
OD5;OD2;;0,4;12;30
OD5;OD3;;1;12;30
OD5;OD4;;1;12;30
OD5;OD9;;1,2;12;30
OD5;OD10;;1,2;12;30
OD6;OD1;;1,2;12;30
OD6;OD2;;0,8;12;30
OD6;OD4;;2;12;30
OD7;OD3;;4;12;30
OD7;OD9;;1,6;12;30
OD7;OD10;;2,4;12;30
OD8;OD1;;0,5;12;30
OD8;OD2;;0,3;12;30
OD8;OD4;;1;12;30
OD9;OD1;;9;12;30
OD9;OD4;;14;12;30
OD9;OD5;;0,6;12;30
OD9;OD6;;0,9;12;30
OD9;OD10;;30;12;30
OD10;OD1;;23;12;30
OD10;OD3;;10;12;30
OD10;OD4;;58;12;30
OD10;OD5;;0,6;12;30
OD10;OD6;;0,9;12;30
OD1;OD4;;1;12;30
OD1;OD6;;0,2;12;30
OD1;OD10;;1;12;30
OD2;OD6;;0,1;12;30
OD3;OD2;;0,8;12;30
OD3;OD4;;3;12;30
OD3;OD5;;0,8;12;30
OD3;OD6;;0,8;12;30
OD3;OD10;;6;12;30
OD4;OD1;;1;12;30
OD4;OD3;;3;12;30
OD4;OD6;;0,8;12;30
OD4;OD9;;1;12;30
OD4;OD10;;1;12;30
OD7;OD3;;1;12;30
OD7;OD9;;0,4;12;30
OD7;OD10;;0,6;12;30
OD8;OD1;;0,25;12;30
OD8;OD2;;0,15;12;30
OD8;OD4;;0,6;12;30
OD9;OD2;;1,68;12;30
OD9;OD4;;1;12;30
OD9;OD5;;0,6;12;30
OD9;OD6;;0,6;12;30
OD9;OD10;;4;12;30
OD10;OD2;;1,48;12;30
OD10;OD3;;3;12;30
OD10;OD4;;6;12;30
OD10;OD5;;0,6;12;30
OD10;OD6;;0,6;12;30
OD1;OD3;4;;12;45
OD1;OD4;9;;12;45
OD1;OD5;0,6;;12;45
OD1;OD9;1;;12;45
OD1;OD10;3;;12;45
OD2;OD3;5,1;;12;45
OD2;OD4;6;;12;45
OD2;OD5;0,3;;12;45
OD3;OD1;5;;12;45
OD3;OD4;28;;12;45
OD3;OD5;3,2;;12;45
OD3;OD6;4;;12;45
OD3;OD10;120;;12;45
OD4;OD1;12;;12;45
OD4;OD3;43;;12;45
OD4;OD5;1,1;;12;45
OD4;OD9;18;;12;45
OD4;OD10;71;;12;45
OD5;OD3;0,8;;12;45
OD5;OD4;0,4;;12;45
OD5;OD9;0,6;;12;45
OD5;OD10;0,6;;12;45
OD6;OD4;2,4;;12;45
OD7;OD3;1;;12;45
OD7;OD9;0,4;;12;45
OD7;OD10;0,6;;12;45
OD9;OD1;2;;12;45
OD9;OD4;15;;12;45
OD9;OD5;2,4;;12;45
OD9;OD6;3;;12;45
OD9;OD10;65;;12;45
OD10;OD1;4;;12;45
OD10;OD3;94;;12;45
OD10;OD4;55;;12;45
OD10;OD5;2,4;;12;45
OD10;OD6;3;;12;45
OD1;OD3;;3;12;45
OD1;OD4;;32;12;45
OD1;OD5;;0,6;12;45
OD1;OD6;;0,4;12;45
OD1;OD9;;16;12;45
OD1;OD10;;18;12;45
OD2;OD4;;4;12;45
OD2;OD5;;0,3;12;45
OD2;OD6;;0,2;12;45
OD3;OD1;;7;12;45
OD3;OD4;;16;12;45
OD3;OD5;;2;12;45
OD3;OD6;;2;12;45
OD3;OD8;;0,8;12;45
OD3;OD10;;20;12;45
OD4;OD1;;27;12;45
OD4;OD2;;8;12;45
OD4;OD3;;9;12;45
OD4;OD5;;1;12;45
OD4;OD6;;2;12;45
OD4;OD9;;22;12;45
OD4;OD10;;50;12;45
OD5;OD1;;1,2;12;45
OD5;OD2;;0,6;12;45
OD5;OD3;;1,6;12;45
OD5;OD4;;1;12;45
OD5;OD9;;1,2;12;45
OD5;OD10;;1,2;12;45
OD6;OD1;;1,2;12;45
OD6;OD2;;0,8;12;45
OD6;OD4;;2;12;45
OD7;OD3;;1;12;45
OD7;OD9;;0,4;12;45
OD7;OD10;;0,6;12;45
OD9;OD1;;12;12;45
OD9;OD4;;25;12;45
OD9;OD5;;1,5;12;45
OD9;OD6;;1,5;12;45
OD9;OD8;;0,8;12;45
OD9;OD10;;22;12;45
OD10;OD1;;16;12;45
OD10;OD3;;11;12;45
OD10;OD4;;60;12;45
OD10;OD5;;1,5;12;45
OD10;OD6;;1,5;12;45
OD10;OD8;;0,4;12;45
OD2;OD3;;2;12;45
OD3;OD1;;2;12;45
OD3;OD6;;0,4;12;45
OD3;OD10;;2;12;45
OD4;OD2;;1;12;45
OD4;OD9;;1;12;45
OD4;OD10;;7;12;45
OD7;OD3;;1;12;45
OD7;OD9;;0,4;12;45
OD7;OD10;;0,6;12;45
OD9;OD1;;1;12;45
OD9;OD4;;2;12;45
OD9;OD6;;0,3;12;45
OD9;OD10;;1;12;45
OD10;OD1;;1;12;45
OD10;OD3;;4;12;45
OD10;OD4;;7;12;45
OD10;OD6;;0,3;12;45
OD1;OD3;9;;13;0
OD1;OD4;7;;13;0
OD1;OD9;4;;13;0
OD1;OD10;3;;13;0
OD2;OD4;3;;13;0
OD3;OD1;4;;13;0
OD3;OD4;50;;13;0
OD3;OD5;0,8;;13;0
OD3;OD6;1,2;;13;0
OD3;OD10;109;;13;0
OD4;OD1;17;;13;0
OD4;OD2;4;;13;0
OD4;OD3;49;;13;0
OD4;OD6;1;;13;0
OD4;OD9;20;;13;0
OD4;OD10;80;;13;0
OD5;OD1;0,4;;13;0
OD5;OD2;0,4;;13;0
OD5;OD3;1,6;;13;0
OD5;OD4;0,4;;13;0
OD5;OD9;1,2;;13;0
OD5;OD10;1,2;;13;0
OD6;OD4;1;;13;0
OD7;OD3;2,5;;13;0
OD7;OD9;1;;13;0
OD7;OD10;1,5;;13;0
OD8;OD4;0,6;;13;0
OD9;OD1;6;;13;0
OD9;OD4;24;;13;0
OD9;OD5;0,6;;13;0
OD9;OD6;0,9;;13;0
OD9;OD10;47;;13;0
OD10;OD1;6;;13;0
OD10;OD3;90;;13;0
OD10;OD4;69;;13;0
OD10;OD5;0,6;;13;0
OD10;OD6;0,9;;13;0
OD1;OD3;;4;13;0
OD1;OD4;;31;13;0
OD1;OD5;;0,9;13;0
OD1;OD9;;8;13;0
OD1;OD10;;15;13;0
OD2;OD4;;9;13;0
OD2;OD5;;0,45;13;0
OD2;OD9;;2;13;0
OD2;OD10;;1;13;0
OD3;OD1;;3;13;0
OD3;OD4;;25;13;0
OD3;OD5;;1,2;13;0
OD3;OD6;;2,4;13;0
OD3;OD8;;0,4;13;0
OD3;OD10;;15;13;0
OD4;OD1;;28;13;0
OD4;OD2;;5;13;0
OD4;OD3;;13;13;0
OD4;OD5;;2;13;0
OD4;OD9;;25;13;0
OD4;OD10;;43;13;0
OD5;OD3;;0,8;13;0
OD5;OD4;;2;13;0
OD5;OD9;;0,6;13;0
OD5;OD10;;0,6;13;0
OD6;OD1;;1,5;13;0
OD6;OD2;;1;13;0
OD6;OD4;;1;13;0
OD7;OD3;;7;13;0
OD7;OD9;;2,8;13;0
OD7;OD10;;4,2;13;0
OD8;OD1;;0,5;13;0
OD8;OD2;;0,3;13;0
OD8;OD4;;1;13;0
OD9;OD1;;16;13;0
OD9;OD4;;20;13;0
OD9;OD5;;0,9;13;0
OD9;OD6;;1,8;13;0
OD9;OD8;;0,4;13;0
OD9;OD10;;29;13;0
OD10;OD1;;17;13;0
OD10;OD3;;13;13;0
OD10;OD4;;59;13;0
OD10;OD5;;0,9;13;0
OD10;OD6;;1,8;13;0
OD10;OD8;;0,2;13;0
OD1;OD4;;1;13;0
OD3;OD1;;1;13;0
OD3;OD4;;4;13;0
OD3;OD5;;0,4;13;0
OD3;OD10;;9;13;0
OD4;OD3;;4;13;0
OD4;OD9;;3;13;0
OD4;OD10;;3;13;0
OD5;OD1;;0,4;13;0
OD5;OD2;;0,2;13;0
OD5;OD3;;0,8;13;0
OD5;OD4;;0,4;13;0
OD5;OD9;;0,6;13;0
OD5;OD10;;0,6;13;0
OD7;OD3;;0,5;13;0
OD7;OD9;;0,2;13;0
OD7;OD10;;0,3;13;0
OD9;OD5;;0,3;13;0
OD10;OD1;;3;13;0
OD10;OD3;;3;13;0
OD10;OD4;;8;13;0
OD10;OD5;;0,3;13;0
OD1;OD3;12;;13;15
OD1;OD4;14;;13;15
OD1;OD5;1;;13;15
OD1;OD9;10;;13;15
OD1;OD10;8;;13;15
OD2;OD4;2;;13;15
OD3;OD1;8;;13;15
OD3;OD4;57;;13;15
OD3;OD5;2,4;;13;15
OD3;OD6;1,2;;13;15
OD3;OD8;0,4;;13;15
OD3;OD10;131;;13;15
OD4;OD1;11;;13;15
OD4;OD2;3;;13;15
OD4;OD3;55;;13;15
OD4;OD5;2,2;;13;15
OD4;OD9;15;;13;15
OD4;OD10;78;;13;15
OD5;OD3;1,2;;13;15
OD5;OD4;1,6;;13;15
OD5;OD9;0,9;;13;15
OD5;OD10;0,9;;13;15
OD6;OD4;2;;13;15
OD7;OD3;1,5;;13;15
OD7;OD9;0,6;;13;15
OD7;OD10;0,9;;13;15
OD8;OD4;0,6;;13;15
OD9;OD1;4;;13;15
OD9;OD4;15;;13;15
OD9;OD5;1,8;;13;15
OD9;OD6;0,9;;13;15
OD9;OD8;0,4;;13;15
OD9;OD10;49;;13;15
OD10;OD1;3;;13;15
OD10;OD3;92;;13;15
OD10;OD4;66;;13;15
OD10;OD5;1,8;;13;15
OD10;OD6;0,9;;13;15
OD10;OD8;0,2;;13;15
OD1;OD3;;1;13;15
OD1;OD4;;28;13;15
OD1;OD6;;0,6;13;15
OD1;OD9;;11;13;15
OD1;OD10;;16;13;15
OD2;OD3;;1;13;15
OD2;OD4;;4;13;15
OD2;OD6;;0,3;13;15
OD2;OD9;;2;13;15
OD2;OD10;;2;13;15
OD3;OD1;;4;13;15
OD3;OD4;;22;13;15
OD3;OD5;;2,4;13;15
OD3;OD6;;4;13;15
OD3;OD8;;0,4;13;15
OD3;OD10;;12;13;15
OD4;OD1;;27;13;15
OD4;OD2;;5;13;15
OD4;OD3;;15;13;15
OD4;OD5;;2;13;15
OD4;OD6;;1;13;15
OD4;OD9;;23;13;15
OD4;OD10;;43;13;15
OD5;OD1;;0,8;13;15
OD5;OD2;;0,4;13;15
OD5;OD3;;4;13;15
OD5;OD4;;0,8;13;15
OD5;OD9;;3;13;15
OD5;OD10;;3;13;15
OD6;OD1;;0,3;13;15
OD6;OD2;;0,2;13;15
OD6;OD4;;0,5;13;15
OD7;OD3;;4,5;13;15
OD7;OD9;;1,8;13;15
OD7;OD10;;2,7;13;15
OD8;OD1;;0,5;13;15
OD8;OD2;;0,3;13;15
OD8;OD4;;1,2;13;15
OD9;OD1;;10;13;15
OD9;OD4;;11;13;15
OD9;OD5;;1,8;13;15
OD9;OD6;;3;13;15
OD9;OD8;;0,4;13;15
OD9;OD10;;28;13;15
OD10;OD1;;16;13;15
OD10;OD3;;9;13;15
OD10;OD4;;53;13;15
OD10;OD5;;1,8;13;15
OD10;OD6;;3;13;15
OD10;OD8;;0,2;13;15
OD1;OD4;;2;13;15
OD1;OD6;;0,4;13;15
OD1;OD10;;0,4;13;15
OD2;OD6;;0,2;13;15
OD3;OD1;;1;13;15
OD3;OD4;;3;13;15
OD3;OD6;;0,4;13;15
OD3;OD10;;6;13;15
OD4;OD3;;3;13;15
OD4;OD6;;1,6;13;15
OD4;OD10;;4;13;15
OD5;OD3;;0,4;13;15
OD5;OD9;;0,3;13;15
OD5;OD10;;0,3;13;15
OD7;OD3;;1;13;15
OD7;OD9;;0,4;13;15
OD7;OD10;;0,6;13;15
OD9;OD1;;1;13;15
OD9;OD6;;0,3;13;15
OD10;OD1;;2;13;15
OD10;OD3;;3;13;15
OD10;OD4;;6;13;15
OD10;OD6;;0,3;13;15
OD1;OD3;11;;13;30
OD1;OD4;23;;13;30
OD1;OD9;12;;13;30
OD1;OD10;3;;13;30
OD2;OD4;6;;13;30
OD3;OD1;6;;13;30
OD3;OD4;56;;13;30
OD3;OD5;2,8;;13;30
OD3;OD6;4,8;;13;30
OD3;OD10;113;;13;30
OD4;OD1;21;;13;30
OD4;OD2;2;;13;30
OD4;OD3;56;;13;30
OD4;OD9;13;;13;30
OD4;OD10;87;;13;30
OD5;OD1;0,6;;13;30
OD5;OD3;3,2;;13;30
OD5;OD4;0,4;;13;30
OD5;OD9;2,4;;13;30
OD5;OD10;2,4;;13;30
OD6;OD4;0,5;;13;30
OD7;OD3;0,5;;13;30
OD7;OD9;0,2;;13;30
OD7;OD10;0,3;;13;30
OD8;OD4;0,6;;13;30
OD9;OD1;9;;13;30
OD9;OD4;21;;13;30
OD9;OD5;2,1;;13;30
OD9;OD6;3,6;;13;30
OD9;OD10;45;;13;30
OD10;OD1;5;;13;30
OD10;OD3;139;;13;30
OD10;OD4;107;;13;30
OD10;OD5;2,1;;13;30
OD10;OD6;3,6;;13;30
OD1;OD3;;1;13;30
OD1;OD4;;28;13;30
OD1;OD5;;0,6;13;30
OD1;OD9;;13;13;30
OD1;OD10;;22;13;30
OD2;OD3;;3,1;13;30
OD2;OD4;;8;13;30
OD2;OD5;;0,3;13;30
OD3;OD1;;2;13;30
OD3;OD4;;11;13;30
OD3;OD5;;2,8;13;30
OD3;OD6;;1,6;13;30
OD3;OD10;;9;13;30
OD4;OD1;;31;13;30
OD4;OD2;;2;13;30
OD4;OD3;;8;13;30
OD4;OD5;;1,1;13;30
OD4;OD9;;17;13;30
OD4;OD10;;50;13;30
OD5;OD1;;0,4;13;30
OD5;OD2;;0,2;13;30
OD5;OD3;;2;13;30
OD5;OD4;;0,4;13;30
OD5;OD6;;1;13;30
OD5;OD9;;1,5;13;30
OD5;OD10;;1,5;13;30
OD6;OD1;;1,5;13;30
OD6;OD2;;1;13;30
OD6;OD4;;2,5;13;30
OD7;OD3;;3;13;30
OD7;OD9;;1,2;13;30
OD7;OD10;;1,8;13;30
OD8;OD1;;0,25;13;30
OD8;OD2;;0,15;13;30
OD8;OD4;;0,6;13;30
OD9;OD1;;15;13;30
OD9;OD4;;17;13;30
OD9;OD5;;2,1;13;30
OD9;OD6;;1,2;13;30
OD9;OD10;;27;13;30
OD10;OD1;;17;13;30
OD10;OD3;;5;13;30
OD10;OD4;;70;13;30
OD10;OD5;;2,1;13;30
OD10;OD6;;1,2;13;30
OD1;OD10;;1;13;30
OD2;OD3;;2;13;30
OD3;OD1;;1;13;30
OD3;OD2;;0,2;13;30
OD3;OD4;;4;13;30
OD3;OD10;;8;13;30
OD4;OD1;;2;13;30
OD4;OD2;;3;13;30
OD4;OD3;;4;13;30
OD4;OD9;;3;13;30
OD4;OD10;;5;13;30
OD6;OD3;;0,4;13;30
OD6;OD5;;1;13;30
OD6;OD9;;0,4;13;30
OD6;OD10;;0,2;13;30
OD9;OD1;;1;13;30
OD9;OD10;;2;13;30
OD10;OD1;;1;13;30
OD10;OD3;;10;13;30
OD10;OD4;;4;13;30
OD1;OD3;22;;13;45
OD1;OD4;35;;13;45
OD1;OD5;0,6;;13;45
OD1;OD9;18;;13;45
OD1;OD10;8;;13;45
OD2;OD3;3,1;;13;45
OD2;OD4;4;;13;45
OD2;OD5;0,3;;13;45
OD3;OD1;7;;13;45
OD3;OD4;53;;13;45
OD3;OD5;1,2;;13;45
OD3;OD6;2,8;;13;45
OD3;OD9;1;;13;45
OD3;OD10;120;;13;45
OD4;OD1;20;;13;45
OD4;OD2;2;;13;45
OD4;OD3;57;;13;45
OD4;OD5;1;;13;45
OD4;OD9;16;;13;45
OD4;OD10;72;;13;45
OD5;OD1;0,9;;13;45
OD5;OD3;2,4;;13;45
OD5;OD4;2;;13;45
OD5;OD9;1,8;;13;45
OD5;OD10;1,8;;13;45
OD6;OD3;1;;13;45
OD6;OD4;2;;13;45
OD6;OD5;1;;13;45
OD6;OD9;0,4;;13;45
OD6;OD10;0,2;;13;45
OD7;OD3;5,5;;13;45
OD7;OD9;2,2;;13;45
OD7;OD10;3,3;;13;45
OD9;OD1;7;;13;45
OD9;OD4;19;;13;45
OD9;OD5;0,9;;13;45
OD9;OD6;2,1;;13;45
OD9;OD10;42;;13;45
OD10;OD1;4;;13;45
OD10;OD3;118;;13;45
OD10;OD4;94;;13;45
OD10;OD5;0,9;;13;45
OD10;OD6;2,1;;13;45
OD1;OD3;;2;13;45
OD1;OD4;;29;13;45
OD1;OD5;;0,6;13;45
OD1;OD9;;10;13;45
OD1;OD10;;24;13;45
OD2;OD3;;2;13;45
OD2;OD4;;7;13;45
OD2;OD5;;0,3;13;45
OD2;OD9;;2;13;45
OD2;OD10;;2;13;45
OD3;OD1;;3;13;45
OD3;OD4;;23;13;45
OD3;OD5;;2,4;13;45
OD3;OD6;;2,4;13;45
OD3;OD8;;0,8;13;45
OD3;OD10;;15;13;45
OD4;OD1;;31;13;45
OD4;OD2;;6;13;45
OD4;OD3;;6;13;45
OD4;OD5;;2;13;45
OD4;OD9;;21;13;45
OD4;OD10;;53;13;45
OD5;OD1;;0,8;13;45
OD5;OD2;;0,4;13;45
OD5;OD3;;0,8;13;45
OD5;OD4;;1;13;45
OD5;OD9;;0,6;13;45
OD5;OD10;;0,6;13;45
OD6;OD1;;0,6;13;45
OD6;OD2;;0,4;13;45
OD6;OD4;;1;13;45
OD7;OD3;;2;13;45
OD7;OD9;;0,8;13;45
OD7;OD10;;1,2;13;45
OD9;OD1;;21;13;45
OD9;OD4;;24;13;45
OD9;OD5;;1,8;13;45
OD9;OD6;;1,8;13;45
OD9;OD8;;0,8;13;45
OD9;OD9;;1;13;45
OD9;OD10;;18;13;45
OD10;OD1;;13;13;45
OD10;OD3;;10;13;45
OD10;OD4;;58;13;45
OD10;OD5;;1,8;13;45
OD10;OD6;;1,8;13;45
OD10;OD8;;0,4;13;45
OD1;OD6;;0,2;13;45
OD2;OD6;;0,1;13;45
OD3;OD4;;3;13;45
OD3;OD10;;5;13;45
OD4;OD2;;1;13;45
OD4;OD6;;0,8;13;45
OD4;OD9;;1;13;45
OD4;OD10;;3;13;45
OD7;OD3;;0,5;13;45
OD7;OD9;;0,2;13;45
OD7;OD10;;0,3;13;45
OD9;OD1;;1;13;45
OD9;OD4;;1;13;45
OD9;OD10;;3;13;45
OD10;OD1;;2;13;45
OD10;OD3;;6;13;45
OD10;OD4;;3;13;45
OD1;OD3;17;;14;0
OD1;OD4;33;;14;0
OD1;OD5;0,3;;14;0
OD1;OD9;21;;14;0
OD1;OD10;7;;14;0
OD2;OD3;3,55;;14;0
OD2;OD4;5;;14;0
OD2;OD5;0,15;;14;0
OD3;OD1;9;;14;0
OD3;OD4;57;;14;0
OD3;OD10;125;;14;0
OD4;OD1;17;;14;0
